,index,no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
22,570,571,2021-02-10 03:00:00,38220090,Lain-lain,PT. RAFA TOPAZ UTAMA,JL.RADIN INTEN II TAMAN BUARAN INDAH I BLOK U NO.242 RT.006  RW.014 KL,ID - Indonesia,.,.,.,.,LIFOTRONIC TECHNOLOGY (HONG KONG) LIMITE,"19H, MAXGRAND PLAZA NO.3 TAI YAU STREET SAN PO KON",Hong Kong,0.0,46222.2,USD,468.12,Kg.,5359.0,Kg.,500.0,PCE,SARS-COV-2 IGM (ELECTROCHEMILUMINESCENCE,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,Hong Kong,,,,,,,,571,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,igm,{'igm': 4},technology | technology | technology | technology,{'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'},4.0,0.5,4.0,1076,933 | 897 | 384 | 819,1076
23,581,582,2021-02-10 03:00:00,38220090,Lain-lain,PT. RAFA TOPAZ UTAMA,JL.RADIN INTEN II TAMAN BUARAN INDAH I BLOK U NO.242 RT.006  RW.014 KL,ID - Indonesia,.,.,.,.,LIFOTRONIC TECHNOLOGY (HONG KONG) LIMITE,"19H, MAXGRAND PLAZA NO.3 TAI YAU STREET SAN PO KON",Hong Kong,0.0,170013.0,USD,1721.82,Kg.,5359.0,Kg.,4000.0,PCE,SARS-COV-2 ANTIGEN (GICA),0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,Hong Kong,,,,,,,,582,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,gica","{'antigen': 4, 'gica': '1ea'}",technology | technology | technology | technology,{'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'},5.0,0.5,5.0,806,933 | 897 | 384 | 819,806
24,630,631,2021-02-10 03:00:00,38220090,Lain-lain,PT. ARNA CAHAYA MEDIKA,"GEDUNG PLAZA SIMATUPANG LANTAI 6 JL. TB SIMATUPANG RAYA NO. 47, KEL. P",ID - Indonesia,.,.,.,.,BIOACUMEN GLOBAL PTE.LTD,"158 KALLANG WAY #01-08, 349245, SINGAPORE",Singapore,0.0,34238.8,USD,26.97,Kg.,35.0,Kg.,10.0,PCE,"PCR REAGENT, SARS-COV-2 GO-STRIPS (1 SET IS 96 TESTS) BAIK/BARU",0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,,0,,,Singapore,,,,,,,,631,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"strips,go","{'strips': 4, 'go': '1ea'}",global | global,{'global': '1ea'} | {'global': '1ea'},2.5,0.125,2.5,95,1289 | 1290,95
25,631,632,2021-02-10 03:00:00,38220090,Lain-lain,PT. GENBODY INDONESIA SEJAHTERA,"RUKO SEGITIGA MAS KAV. H-6, JL. A. YANI NO.221-223, BANDUNG, JAWA BARA",ID - Indonesia,.,.,.,.,OPTOLANE TECHNOLOGIES INC,"6F, 20, PANGYOYEOK-RO 24 1BEON-GIL, BUNDANG-GU, SE",South Korea,0.0,5407.91,USD,12.01,Kg.,14.0,Kg.,5.0,BX,DR. PCR DIS20K SARS-COV-2 DETCTION KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,632,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,pcr | pcr | pcr,{'pcr': '1ea'} | {'pcr': '1ea'} | {'pcr': '1ea'},"technologies,optolane","{'optolane': 20, 'technologies': '1ea'}",0.5,21.0,21.0,952 | 1035 | 1442,364,364
26,640,641,2021-02-10 03:00:00,38220090,Lain-lain,PT. UBC MEDICAL INDONESIA,"JL. RAWA GELAM V BLOK L KAV. 11-13, KAWASAN INDUSTRI PULOGADUNG, CAKUN",ID - Indonesia,.,.,.,.,WUXI BIOHERMES BIO & MEDICAL TECHNOLOGY,"CO.,LTD ADD: NO.88 MASHAN MEILIANG ROAD, BINHU DIS",China,0.0,21486.0,USD,125.6,Kg.,149.0,Kg.,400.0,NMP,"SARS-COV-2 ANTIGEN TEST (LATERAL FLOW METHOD) (25PCS ,X 1 VIAL) / KIT",25,PK,,,,,SOEKARNO-HATTA (U),CAPITAL INTERNATIONAL APT/BEIJING,GARUDA INDONESIA,,0,,,China,,,,,,,,641,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,flow,method,lateral","{'antigen': 4, 'flow_lateral': 4, 'method': '1ea'}","medical,wuxi,biohermes,bio,technology | medical,wuxi,biohermes,bio,technology","{'wuxi_biohermes': 20, 'technology,bio,medical': '1ea'} | {'wuxi_biohermes': 20, 'technology,bio,medical': '1ea'}",4.5,23.0,51.333333333333336,11,804 | 803,804
27,645,646,2021-02-10 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT MIGNON SISTA INTERNATIONAL,"JL RAYA GBHN NO. 120, KEL. BOJONG NANGKA, KEC. GUNUNG PUTRI, KAB. BOGO",ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CO.,LTD.","NO.1 YICHUANG ROAD, YUHANG SUB-DISTRICT, YUHANG DI",China,0.0,21490.7,USD,146.0,Kg.,163.0,Kg.,10000.0,PCE,"COVID-19 ANTIGEN RAPID TEST CASSETTE EACH CASSETTE INCLUDES: TEST CASSETTE, EXTRACTION REAGENT,",10,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,MU,,0,,,China,,,,,,,,646,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,cassette,rapid | antigen,cassette,rapid","{'antigen': 4, 'rapid': 4, 'cassette': 1} | {'antigen': 4, 'rapid': 4, 'cassette': 1}","clongene,biotech,hangzhou | clongene,biotech,hangzhou | clongene,biotech,hangzhou","{'clongene_biotech': 20, 'hangzhou': 20} | {'clongene_biotech': 20, 'hangzhou': 20} | {'clongene_biotech': 20, 'hangzhou': 20}",9.0,40.0,89.0,179 | 615,183 | 130 | 206,183
28,662,663,2021-02-10 03:00:00,38220090,Lain-lain,PT. RAFA TOPAZ UTAMA,JL.RADIN INTEN II TAMAN BUARAN INDAH I BLOK U NO.242 RT.006  RW.014 KL,ID - Indonesia,.,.,.,.,LIFOTRONIC TECHNOLOGY (HONG KONG) LIMITE,"19H, MAXGRAND PLAZA NO.3 TAI YAU STREET SAN PO KON",Hong Kong,0.0,3400.25,USD,34.44,Kg.,5359.0,Kg.,80.0,PCE,SARS-COV-2 ANTIGEN (GICA),0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,Hong Kong,,,,,,,,663,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,gica","{'antigen': 4, 'gica': '1ea'}",technology | technology | technology | technology,{'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'},5.0,0.5,5.0,806,933 | 897 | 384 | 819,806
29,664,665,2021-02-10 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,4112820000.0,IDR,99.93,Kg.,101.0,Kg.,110.0,PCE,09175431190     KIT COBAS 6800 / 8800 SARS-COV-2 192T,0,PK,,,,,SOEKARNO-HATTA (U),INDIANAPOLIS,EVA AIRLINE,,0,,,United States,,,,,,,,665,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
30,730,731,2021-02-09 03:00:00,38220090,Lain-lain,PT. MAKMUR BERKAH SEHAT,"KOMPLEK PERGUDANGAN & INDUSTRI SAFE N LOCK,A NO.1278 RT. RW. KEL.RANGK",ID - Indonesia,.,.,.,.,RICH TECH ETRADE LIMITED,"FLAT/RM 05B BLK B 3/FHONG KONG,INDUSTRIAL CENTRE489-491 CASTLE,HONG KO",Hong Kong,0.0,5380.98,USD,101.0,Kg.,101.9,Kg.,5120.0,PCE,2019-NCOV ANTIGEN RAPID TEST CASSETTE,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,RAYA AIRWAYS,,0,,,China,,,,,,,,731,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,2019,cassette,rapid","{'antigen': 4, 'rapid': 4, 'cassette': 1, '2019': '1ea'}",limited | limited | limited | limited | tech,{'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'tech': '1ea'},10.0,0.5,10.0,8,949 | 834 | 842 | 847 | 1002,8
31,753,754,2021-02-09 03:00:00,38220090,Lain-lain,PT. INTERSKALA MEDIKA INDONESIA,"GREEN SEDAYU BIZ PARK BLOK DM 9/62, JALAN DAAN MOGOT KM.18, KEL. KALID",ID - Indonesia,.,.,.,.,XI'AN TIANLONG SCIENCE AND TECHNOLOGY CO,"NO.389 ZHUHONG ROAD,XI'AN,SHAANXI PROVINCE,710018",China,0.0,646714.0,USD,1885.71,Kg.,2904.0,Kg.,128000.0,PCE,TIANLONG P732-2019-NCOV ORF1AB/N DNA POLYMERASE CHAIN REACTION (PCR) FLUORESCENCE DIAGNOSTIC,0,CT,,,,,SOEKARNO-HATTA (U),SHENZHEN,CK291,,0,,,China,,,,,,,,754,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"ncov,2019 | fluorescence,2019 | ncov,2019","{'ncov,2019': '1ea'} | {'fluorescence,2019': '1ea'} | {'ncov,2019': '1ea'}","technology,science,co | technology,science,co | technology,science,co","{'technology,science,co': '1ea'} | {'technology,science,co': '1ea'} | {'technology,science,co': '1ea'}",1.0,1.0,2.6666666666666665,1275 | 1109 | 499,16 | 958 | 959,16
32,793,794,2021-02-09 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,253850.0,USD,778.0,Kg.,778.0,Kg.,1250.0,KT,"XPRSARS-COV2-10 KIT, XPRESS, SARS-COV-2, 10 TEST",0,CT,,,,,SOEKARNO-HATTA (U),ARLANDA APT/STOCKHOLM,QATAR AIRWAYS,,0,,,Sweden,,,,,,,,794,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"cov2,xpress,10","{'10,xpress,cov2': '1ea'}",cepheid,{'cepheid': 20},0.6,20.0,41.0,789,759,759
33,806,807,2021-02-09 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. MEGASETIA AGUNG KIMIA,JL.  PARADISE TIMUR RAYA G1/7-10 RT 014/013 SUNTER AGUNG TANJUNG PRIOK,ID - Indonesia,.,.,.,.,BTNX INC.,570 HOOD RD. UNIT 4 & 23 MARKHAM ON L3R 4G7 CANADA,Canada,0.0,29142.7,USD,152.44,Kg.,167.0,Kg.,10000.0,PCE,RAPID RESPONSE COVID-19 ANTIGEN TEST CASSETTE BAIK/BARU,400,BX,,,,,SOEKARNO-HATTA (U),MANCHESTER,TK,,0,,,Canada,,,,,,,,807,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,response,rapid | antigen,response,rapid","{'response_rapid': 20, 'antigen': 4} | {'response_rapid': 20, 'antigen': 4}",btnx | btnx | btnx,{'btnx': 20} | {'btnx': 20} | {'btnx': 20},12.0,20.0,64.0,552 | 554,552 | 554 | 700,552 | 554
34,855,856,2021-02-09 03:00:00,38220090,Lain-lain,PT. SINERGI INDOMITRA PRATAMA,JL. TEBET TIMUR DALEM 69B RT.01/06 TEBET JAKARTA SELATAN,ID - Indonesia,.,.,.,.,"SHANGHAI ZJ BIO-TECH CO.,LTD.","26 BLDG NO.588 XINJUNHUAN ROAD, SHANGHAI 201114",China,0.0,266000.0,USD,43.0,Kg.,172.0,Kg.,1120.0,PCE,"NOVEL CORONAVIRUS (2019-NCOV) REAL TIME MULTIPLEX RT-PCR KIT KD: BAIK,BARU",4,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,CATHAY PACIFIC,,0,,,China,,,,,,,,856,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"time,coronavirus,novel,real,2019,multiplex","{'real,2019,multiplex,time,coronavirus,novel': '1ea'}","zj,shanghai | zj,shanghai","{'zj': 4, 'shanghai': '1ea'} | {'zj': 4, 'shanghai': '1ea'}",6.0,1.6666666666666667,15.333333333333334,449,449 | 450,449
35,860,861,2021-02-09 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,807.87,USD,0.57,Kg.,15.0,Kg.,15.0,EA,6R8702 ARC SARS-COVID-2 CAL OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,861,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,2 | 2 | 2 | 2 | 2,{'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.25,10.5,21.5,727 | 70 | 1240 | 531 | 680,70 | 72 | 73 | 74 | 330 | 951 | 430,70
36,870,871,2021-02-09 03:00:00,38220090,Lain-lain,PT. XAX LINTAS NUSANTARA,GEDUNG EIGHTYEIGHT @KASABLANKA OFFICE TOWER LT.10 UNIT E JL.CASABLANCA,ID - Indonesia,.,.,.,.,ZYBIO INC,"FLOOR 1 TO FLOOR 4,BUILDING 30,NO.6 OF TALKANG CN",China,0.0,512000.0,USD,1062.44,Kg.,1907.0,Kg.,40000.0,PCE,SARS-COV-2 NUCLEIC ACID DETECTION KIT (PCR-FLUORESCENT PROBE METHOD ) BAIK BARU,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDAINDONESIA,,0,,,China,,,,,,,,871,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"acid,fluorescent,probe,detection,nucleic,method | acid,fluorescent,probe,detection,nucleic,method | acid,fluorescent,probe,detection,nucleic,method","{'detection': 1, 'acid,fluorescent,probe,nucleic,method': '1ea'} | {'detection': 1, 'acid,fluorescent,probe,nucleic,method': '1ea'} | {'detection': 1, 'acid,fluorescent,probe,nucleic,method': '1ea'}",zybio,{'zybio': 20},6.0,20.0,52.0,1032 | 1012 | 1014,1032,1032
37,921,922,2021-02-09 03:00:00,38220090,Lain-lain,PT. MULTI SARANA MEDIKA,"KOMP GADING BUKIT INDAH BLOK B NO. 1, JL BUKIT GADING RAYA KLP GADING",ID - Indonesia,.,.,.,.,"ADVANCED MEDICAL UNION (WUHAN) CO., LTD","BUILDING 9,818 GAOXIN AVENUE,WUHAN,P.R.CHINA",China,0.0,132627.0,USD,969.0,Kg.,1152.0,Kg.,70000.0,SET,SARS-COV-2 ANTIGEN RAPID TEST INCL SWAB KWT BAIK - BARU,103,PK,,,,,SOEKARNO-HATTA (U),XIAMEN,CHINA AIRLINES,,0,,,China,,,,,,,,922,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,swab | antigen,rapid | antigen,rapid","{'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'swab': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4}",medical | co | medical | co | medical | medical | medical | co | medical,{'medical': '1ea'} | {'co': '1ea'} | {'medical': '1ea'} | {'co': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'co': '1ea'} | {'medical': '1ea'},8.0,0.5,16.5,171 | 209 | 550 | 618 | 648 | 1245 | 613 | 1243 | 643 | 192 | 1074 | 185,104 | 520 | 731 | 903 | 545 | 546 | 565 | 956 | 741,209
38,928,929,2021-02-09 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,46036.4,USD,51.06,Kg.,238.0,Kg.,137.0,EA,6R8622 ARC SARS-COVID-2 100T OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,929,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,100t,{'100t': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.3333333333333333,10.5,21.5,309,70 | 72 | 73 | 74 | 330 | 951 | 430,70
39,1004,1005,2021-02-09 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,538.58,USD,0.38,Kg.,15.0,Kg.,10.0,EA,6R8702 ARC SARS-COVID-2 CAL OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,1005,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,2 | 2 | 2 | 2 | 2,{'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.25,10.5,21.5,727 | 70 | 1240 | 531 | 680,70 | 72 | 73 | 74 | 330 | 951 | 430,70
40,1031,1032,2021-02-08 03:00:00,38220090,Lain-lain,PT. ENSEVAL MEDIKA PRIMA,"JALAN PULO LENTUT NO. 12, KAWASAN INDUSTRI PULOGADUNG ,CAKUNG , JAKART",ID - Indonesia,.,.,.,.,BIOMERIEUX ASIA PACIFIC PTE LTD,11 BIOPOLIS WAY#10-04 HELIOS SINGAPORE 138667,Singapore,0.0,5691.51,USD,24.61,Kg.,1108.0,Kg.,38.0,EA,VIDAS SARS-COV-2 IGG (9COG) 60T -,0,PK,,,,,SOEKARNO-HATTA (U),CHARLES DE GAULLE APT/PARIS,KOREAN AIR,,0,,,France,,,,,,,,1032,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"igg,vidas","{'vidas': 20, 'igg': 4}",biomerieux | biomerieux,{'biomerieux': 20} | {'biomerieux': 20},12.0,2.5,29.0,785,785 | 786,785
41,1088,1089,2021-02-08 03:00:00,38220090,Lain-lain,PT. HOMEDIK VISI ASIA,GRAND SERPONG MALL LANTAI 1 BLOK G/KA/05 JL MH THAMRIN KM 27 SERPONG R,ID - Indonesia,.,.,.,.,HANGZHOU ALL TEST BIOTECH CO LTD,"550# YINHAI ROAD, BAIYANG STREET, HANGZHOU ECONOMI",China,0.0,20798.1,USD,256.82,Kg.,274.0,Kg.,15200.0,PCE,PREVENT COVID 19 ANTIGEN SWAB NASOPHARINGEAL,0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI,GA,,0,,,China,,,,,,,,1089,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,swab","{'antigen': 4, 'swab': 4}","co,biotech,hangzhou | co,biotech,hangzhou","{'hangzhou': 20, 'co,biotech': '1ea'} | {'hangzhou': 20, 'co,biotech': '1ea'}",8.0,11.0,37.0,192,798 | 799,192
42,1089,1090,2021-02-08 03:00:00,38220090,Lain-lain,PT. ANDARU PERSADA MANDIRI,"RUKO VILLA BOGOR INDAH BLOK BB-2 NO.6 RT.004/014 KEDUNGHALANG, BOGOR",ID - Indonesia,.,.,.,.,"MEDICALSYSTEM BIOTECHNOLOGY CO.,LTD","20.299, QIMING SOUTH ROAD, YINZHOU DISTRICT, NINGB",China,0.0,31769.1,USD,34.0,Kg.,34.0,Kg.,7776.0,PCE,CORONA VIRUS DISEASE 2019 REAL TIME PCR KIT,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CX,,0,,,China,,,,,,,,1090,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"time,pcr,real | time,pcr,real","{'time,real,pcr': '1ea'} | {'time,real,pcr': '1ea'}",biotechnology | biotechnology | biotechnology | biotechnology | biotechnology,{'biotechnology': '1ea'} | {'biotechnology': '1ea'} | {'biotechnology': '1ea'} | {'biotechnology': '1ea'} | {'biotechnology': '1ea'},3.0,0.5,3.0,651 | 1057,222 | 793 | 191 | 952 | 953,651 | 1057
43,1090,1091,2021-02-08 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. LANGIT PANDU ANUGERAH,"34,JALAN LETJEN SOEPENO (ARTERI PERMATA HIJAU)KEL.GROGOL UTARA",ID - Indonesia,.,.,.,.,"ANYONE F&C CO, LTD","47,MAREUNNAE-RO, JUNG-GU, SEOUL, KOREA",South Korea,0.0,255000.0,USD,881.79,Kg.,1513.0,Kg.,30000.0,PCE,TCM-Q SARS-COV-2 KIT (100TEST/BOX),0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREA AIRLINES,,0,,,North Korea,,,,,,,,1091,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,q,{'q': '1ea'},co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},0.5,0.5,0.5,1205,520 | 903 | 956,520 | 903 | 1205 | 956
44,1096,1097,2021-02-08 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,510000.0,USD,768.77,Kg.,3296.0,Kg.,100000.0,PCE,SARS-COV-2 FLUORESCENTPCR,0,PK,,,,,SOEKARNO-HATTA (U),SHENZHEN,CHINA CARGO AIR,,0,,,China,,,,,,,,1097,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,2 | 2 | 2 | 2 | 2,{'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'} | {'2': '1ea'},technology | technology | technology | technology,{'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'},0.25,0.5,0.5,727 | 70 | 1240 | 531 | 680,933 | 897 | 384 | 819,933 | 897 | 384 | 819
45,1104,1105,2021-02-08 03:00:00,38220090,Lain-lain,GUNTNER INDONESIA,"DESA WONOKOYO, KECAMATAN BEJI, PASURUAN, JAWA TIMUR",ID - Indonesia,.,.,.,.,TRIPLEX INTERNATIONAL BIOSCIENCES,"CN, TRIPLEX BIOLOGICAL PARK NO 2041 XI,XIAMEN,,CHINA",China,0.0,20000.0,EUR,100.0,Kg.,133.0,Kg.,10000.0,PCE,SARS-COV-2 ANTIGEN RAPID TEST KIT (FIRST AID MEDICINE N EQUIPMENT),10,PK,,,,,SOEKARNO-HATTA (U),XIAMEN,CATHAY PACIFIC,,0,,,China,,,,,,,,1105,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid","{'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4}",international | biosciences | international | international | international | biosciences | biosciences | biosciences | biosciences,{'international': '1ea'} | {'biosciences': '1ea'} | {'international': '1ea'} | {'international': '1ea'} | {'international': '1ea'} | {'biosciences': '1ea'} | {'biosciences': '1ea'} | {'biosciences': '1ea'} | {'biosciences': '1ea'},8.0,0.5,8.666666666666666,171 | 209 | 550 | 618 | 648 | 1245 | 613 | 1243 | 643 | 1074 | 185,405 | 732 | 657 | 675 | 674 | 628 | 338 | 122 | 666,345
