,index,no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
25,2131,2132,2021-11-10 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ANITA PRODIGALIDAD,.,PH - Philippines,.,.,.,.,FRANCESCA PRODIGALIDAD,,United Kingdom,329.0,382.5,USD,6.68,Kg.,6.69,Kg.,0.0,,COVID HOME TEST KIT - 75PCS,0,,FOB,,,,PORT OF CLARK,,,,0,,,,,,,,,,,2132,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,,,,,0.0,0.0,0.0,,,
26,2169,2170,2021-11-10 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,India,20788.1,22313.4,USD,44.47,Kg.,68.49,Kg.,0.0,,09211101190 KIT COBAS LIAT SARS-COV2/FLU,6,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2170,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
27,2224,2225,2021-11-09 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PHILIPPINE BLUE CROSS BIOTECH," 1505 STATE CENTER BLDG., 333 JUAN LUNA ST. BINONDO,, MANILA",PH - Philippines,6879999,.,ROSIMANGAN@YAHOO.COM,.,"DAAN GENE CO., LTD. OF SUN YAT",,China,5040.0,5398.9,USD,1.0,Kg.,2.0,Kg.,0.0,,"DETECTION KIT FOR 2019-nCoV (PCR Fluorescence) - 2,400 Pieces  (FOR RITM LABORATORY AND TEST EVALUATION)",1,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2225,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"2019,fluorescence,detection","{'detection': 1, '2019,fluorescence': '1ea'}","gene,daan","{'gene': 4, 'daan': '1ea'}",3.0,2.5,6.857142857142857,1109,1302,1109
28,2269,2270,2021-11-09 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MAN MEDICAL PHARMA AND DIAGNOSTICS,"31 APPLE ST. AIRPORT SUBD. PENGUE  RUYU TUGUEGARAO CITY, CAGAYAN",PH - Philippines,8069267,.,ALLAN@MEDTEK.COM.PH,.,OSANG HEALTHCARE CO. LTD,,South Korea,240000.0,248300.0,USD,283.5,Kg.,283.5,Kg.,0.0,," """"INFOPIA"""" GENE FINDER COVID-19 PLUS",5,PACKAGE,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2270,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"gene,finder","{'gene,finder': '1ea'}","osang,healthcare | osang,healthcare | osang,healthcare","{'osang': 20, 'healthcare': '1ea'} | {'osang': 20, 'healthcare': '1ea'} | {'osang': 20, 'healthcare': '1ea'}",2.0,21.0,43.0,1397,926 | 960 | 306,926
29,2299,2300,2021-11-09 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PHARMASTAR INTL TRADING CORPORATION,"LOT 10 BLK1 8 FELIPE PIKE ST GREEN VALLEY BAGONG ILOG, PASIG CITY",PH - Philippines,6617933,.,ANUEVO16@YAHOO.COM.PH,.,MAZUT INTERNATIONAL HK LIMITED,,Hong Kong,540.0,573.6,USD,14.95,Kg.,15.05,Kg.,0.0,,1 KIT OF Detection Kit for 2019 Novel Coronavirus  2019-nCoV  RNA  PCR-Fluorescence Probing,1,PACKAGE,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2300,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"detection,novel,coronavirus,2019,fluorescence","{'detection': 1, '2019,fluorescence,novel,coronavirus': '1ea'}","international,limited","{'international,limited': '1ea'}",5.0,0.6666666666666666,10.090909090909092,1054,344,1054
30,2304,2305,2021-11-09 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MACARE MEDICALS INC.,"67 A LUNA STREET BRGY BAGUMBUHAY PROJECT 4, QUEZON CITY",PH - Philippines,9135902,.,ACCOUNTING@MACARE-MEDICALS.COM,.,CEPHEID AB,,Sweden,827838.0,873111.4,USD,2476.0,Kg.,2596.0,Kg.,0.0,,"XPRSARS-COV2-10 KIT,XPRESS,SARS-COV-2,10 TEST",12,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2305,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,10 | cov2 | cov2 | cov2,{'10': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},cepheid,{'cepheid': 20},0.5,20.0,20.0,1273 | 1347 | 1238 | 1372,759,759
31,2375,2376,2021-11-09 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC.,,South Korea,600000.0,658500.0,USD,3314.0,Kg.,3373.0,Kg.,0.0,,AF41FK11CFE COVID 19 AG D 25T NS SP V4 24M 41FK11 6000 EA,16,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2376,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,ag | ag,{'ag': 4} | {'ag': 4},"abbott,korea,diagnostics","{'abbott': 20, 'diagnostics,korea': '1ea'}",4.0,11.0,23.666666666666668,160 | 152,835,72
32,2386,2387,2021-11-09 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",BIOREGEN EURO INC.,"4501 SINGIAN ST POBLACION, MAKATI CITY",PH - Philippines,7721279,.,INFO@BIOREGENEURO.COM,.,GUANGZHOU TIANCHENG MEDICAL,,China,1152.0,2175.1,USD,45.0,Kg.,49.0,Kg.,0.0,,DETECTION KIT FOR 2019 NCOV(PCR FLOURESCENCE) 192TEST KITS (DA0990)55*55*55CM,1,PACKAGE,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2387,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"2019,detection | 2019,detection | 2019,detection | 2019,detection","{'detection': 1, '2019': '1ea'} | {'detection': 1, '2019': '1ea'} | {'detection': 1, '2019': '1ea'} | {'detection': 1, '2019': '1ea'}",medical | medical | medical | medical | medical | medical,{'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'},1.0,0.5,2.125,566 | 1109 | 364 | 40,104 | 731 | 545 | 546 | 565 | 741,1109
33,2389,2390,2021-11-09 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PHILIPPINE BLUE CROSS BIOTECH," 1505 STATE CENTER BLDG., 333 JUAN LUNA ST. BINONDO,, MANILA",PH - Philippines,6879999,.,ROSIMANGAN@YAHOO.COM,.,"DAAN GENE CO., LTD. OF SUN YAT",,China,12720.0,13625.6,USD,37.0,Kg.,39.0,Kg.,0.0,,"DETECTION KIT FOR 2019 NOVEL CORONA VIRUS (2019-nCoV) RNA (PCR-Fluorescence Probing) - 5,088 Pieces ( for RITM LABORATORY AND TEST EVALUATION)",1,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2390,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"2019,fluorescence,detection","{'detection': 1, '2019,fluorescence': '1ea'}","gene,daan","{'gene': 4, 'daan': '1ea'}",3.0,2.5,7.6,1109,1302,235 | 236 | 237
34,2396,2397,2021-11-09 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",VITALINE HEALTHCARE INC.,"UNIT 106 CORPORATE 101 BLDG NO 101 MOTHER IGNACIA ST BGY SOUTH TRIANGL, QUEZON CITY",PH - Philippines,3763171,.,CHRISTADENA@YAHOO.COM,.,BODITECH MED INC.,,South Korea,4500.0,7113.4,USD,411.23,Kg.,459.99,Kg.,0.0,,ICHROMA COVID-19 AG,25,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2397,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"ichroma,ag","{'ichroma': 20, 'ag': 4}","med,boditech | med,boditech","{'boditech': 20, 'med': '1ea'} | {'boditech': 20, 'med': '1ea'}",24.0,21.0,52.0,1049,30 | 329,329
35,2416,2417,2021-11-08 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN LIFOTRONIC TECHNOLOGY CO LTD,,Hong Kong,1350.0,1724.8,USD,1.0,Kg.,4.0,Kg.,0.0,,10PCS SARS-COV-2 IGG ( ELECTROCHEMILUMINESCENCE IMMUNOASSAAY) 100T,1,,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2417,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,igg,{'igg': 4},"co,technology | co,technology | co,technology | co,technology | technology | co | technology | co | technology | technology | co,shenzhen | co","{'co,technology': '1ea'} | {'co,technology': '1ea'} | {'co,technology': '1ea'} | {'co,technology': '1ea'} | {'technology': '1ea'} | {'co': '1ea'} | {'technology': '1ea'} | {'co': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'co,shenzhen': '1ea'} | {'co': '1ea'}",4.0,0.5,4.4,1075,16 | 958 | 959 | 455 | 933 | 520 | 897 | 903 | 384 | 819 | 820 | 956,1206
36,2500,2501,2021-11-08 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PHILIPPINE AUTOMOTIVE DEPOT INC,"665 A.BONIFACIO ST., PAG-IBIG SA NAYON 1, QUEZON CITY",PH - Philippines,3661554,.,PADINC@PLDTDSL.NET,.,TRAVIS SK BENECA CO,,South Korea,1125.0,1223.2,USD,8.0,Kg.,11.0,Kg.,0.0,,GENEFINDER COVID 19 AG PLUS RAPID TEST,2,PACKAGE,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2501,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"ag,genefinder,rapid","{'genefinder': 20, 'ag': 4, 'rapid': 4}",co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},28.0,0.5,28.0,305,520 | 903 | 956,305
37,2510,2511,2021-11-08 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN LIFOTRONIC TECHNOLOGY CO LTD,,Hong Kong,1485.0,1897.3,USD,1.1,Kg.,4.0,Kg.,0.0,,11PCS SARS-COV-2 IGM ( ELECTROCHEMILUMINESCENCE IMMUNOASSAAY) 100T,1,,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2511,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,igm,{'igm': 4},"co,technology | co,technology | co,technology | co,technology | technology | co | technology | co | technology | technology | co,shenzhen | co","{'co,technology': '1ea'} | {'co,technology': '1ea'} | {'co,technology': '1ea'} | {'co,technology': '1ea'} | {'technology': '1ea'} | {'co': '1ea'} | {'technology': '1ea'} | {'co': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'co,shenzhen': '1ea'} | {'co': '1ea'}",4.0,0.5,4.0,1076,16 | 958 | 959 | 455 | 933 | 520 | 897 | 903 | 384 | 819 | 820 | 956,1076
38,2718,2719,2021-11-06 03:00:00,38220090,Other,SAFEGUARD DNA DIAGNOSTIC INC,.,PH - Philippines,.,.,.,.,"IMPERIAL LIFE SCIENCES PVT. LTD.,","463-PACE CITY-II  SECTOR-37, ,GURGAON ,PIN-122001 , ,",India,60000.0,0.0,USD,0.0,,0.0,,50000.0,NOS,"BIOCREDIT COVID-19 AG,RAPID ANTIGEN",0,,,,,,MANILA,DELHI AIR CARGO ACC (INDEL4),,,0,,,,,,,,,,,2719,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,biocredit | biocredit,{'biocredit': 20} | {'biocredit': 20},"life,sciences | life,sciences",{'life_sciences': 4} | {'life_sciences': 4},10.0,2.0,10.0,87 | 1042,27 | 41,87 | 1042
39,2761,2762,2021-11-05 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC.,,South Korea,100000.0,109750.0,USD,532.0,Kg.,537.0,Kg.,0.0,,AF41FK10CFC COVID 19 AG D 25T NP NCF V2 41FK10 1000 EA,3,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2762,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,ag | ag,{'ag': 4} | {'ag': 4},"abbott,korea,diagnostics","{'abbott': 20, 'diagnostics,korea': '1ea'}",4.0,11.0,23.666666666666668,160 | 152,835,72
40,2799,2800,2021-11-05 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MDX NETHERLANDS DIAGNOSTICS  INC,.,PH - Philippines,.,.,.,.,INNOVITA BIOLOGICAL TECHNOLOGY CO.,,China,200.0,221.7,USD,1.9,Kg.,2.0,Kg.,0.0,,100 PCS 2019 NCOV NEUTRALIZING ANTIBODY TEST  QUANTUM DOT IMMUNOFLOURESCENCE CHROMATOGRAPHY,1,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2800,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"antibody | 2019,antibody,neutralizing | antibody","{'antibody': 4} | {'antibody': 4, '2019,neutralizing': '1ea'} | {'antibody': 4}","biological,innovita,technology","{'innovita': 20, 'biological,technology': '1ea'}",2.0,11.0,23.0,356 | 824 | 1099,6,6
41,2829,2830,2021-11-05 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ASHLAR CONSUMER GOODS TRADING,.,PH - Philippines,.,.,.,.,"NANJING VAZYME MEDICAL TECHNOLOGY CO., LTD ",,China,15000.0,16855.2,USD,6.1,Kg.,50.0,Kg.,0.0,,"NOVEL CORONAVIRUS(2019-NCOV) TRIPLEX RTQPCR DETECTION KIT (VANZYME)- 20,000 TESTS",4,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2830,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"triplex,detection | triplex | triplex,detection","{'detection': 1, 'triplex': '1ea'} | {'triplex': '1ea'} | {'detection': 1, 'triplex': '1ea'}","nanjing,vazyme,technology,medical","{'vazyme': 20, 'nanjing,medical,technology': '1ea'}",1.0,23.0,23.0,1284 | 1396 | 280,852,852
42,2959,2960,2021-11-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,333.2,350.6,USD,0.75,Kg.,0.94,Kg.,0.0,,09289313190 ANTI-SARS-COV-2 S PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2960,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",40.0,25.0,90.0,777,893 | 911 | 914,893 | 911
43,2962,2963,2021-11-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",STA. ANA HEALTHCARE PLUS CORPORATION,"10 BELLINGTON ST., SUBURBIA NORTH, SAN FERNANDO",PH - Philippines,3000761,.,STA_ANA_ENTERPRISES@YAHOO.COM,.,MACCURA BIOTECHNOLOGY CO LTD,,China,85027.2,89782.3,USD,8.12,Kg.,210.0,Kg.,0.0,,"3 PKGS 50,016TEST SARS COV 2 FLUORESCENT PCR TEST KIT EGN7103109 0921731 96 TESTS/KIT, 521KITS",3,PACKAGE,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2963,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"fluorescent,pcr | fluorescent,pcr | fluorescent,pcr","{'fluorescent,pcr': '1ea'} | {'fluorescent,pcr': '1ea'} | {'fluorescent,pcr': '1ea'}","maccura,biotechnology | maccura,biotechnology","{'maccura': 20, 'biotechnology': '1ea'} | {'maccura': 20, 'biotechnology': '1ea'}",2.0,21.0,46.0,952 | 1035 | 1442,952 | 953,952
44,2974,2975,2021-11-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,34321.6,36097.4,USD,35.42,Kg.,57.19,Kg.,0.0,,09203095190 ANTI-SARS-COV-2 ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2975,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",40.0,25.0,90.0,777,893 | 911 | 914,893 | 911
45,3031,3032,2021-11-04 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SD BIOSENSOR INC,,South Korea,3100.0,3449.9,USD,247.86,Kg.,296.43,Kg.,0.0,,STANDARD TM Q COVID-19 AG NASAL-310,25,CARTON,FOB,,,,PORT OF MANILA,,,,0,,,,,,,,,,,3032,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"ag,standard | ag,standard | ag,standard | ag,standard | ag,standard","{'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4}","biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd",{'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20},24.0,20.0,88.0,693 | 691 | 1048 | 1047 | 1215,1116 | 649 | 642 | 815 | 810 | 812 | 691 | 694 | 687 | 688 | 692 | 853 | 854 | 689 | 690 | 967,691
46,3065,3066,2021-11-04 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",BIOSITE MEDICAL INSTRUMENTS,"512 A MANGA ST JUNA SUBD MATINA, DAVAO CITY",PH - Philippines,0822956420,.,BMII.IMPORT@GMAIL.COM,.,SANSURE BIOTECH INC,,China,214590.2,229168.3,USD,364.6,Kg.,1342.0,Kg.,0.0,,NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DIAGNOSTIC KIT (PCR-FLOURESCENCE PROBING),53,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3066,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"diagnostic,nucleic,probing,novel,coronavirus,2019,acid | diagnostic,nucleic,probing,novel,coronavirus,2019,acid","{'diagnostic,2019,nucleic,probing,acid,novel,coronavirus': '1ea'} | {'diagnostic,2019,nucleic,probing,acid,novel,coronavirus': '1ea'}","biotech,sansure | biotech,sansure | biotech,sansure | biotech,sansure","{'sansure': 20, 'biotech': '1ea'} | {'sansure': 20, 'biotech': '1ea'} | {'sansure': 20, 'biotech': '1ea'} | {'sansure': 20, 'biotech': '1ea'}",3.5,21.0,44.0,447 | 1050,917 | 987 | 936 | 950,917 | 987
47,3079,3080,2021-11-04 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SD BIOSENSOR INC,,South Korea,9900.0,11017.4,USD,429.0,Kg.,495.0,Kg.,0.0,,STANDARD TM Q COVID-19 AG-990,33,CARTON,FOB,,,,PORT OF MANILA,,,,0,,,,,,,,,,,3080,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"ag,standard | ag,standard | ag,standard | ag,standard | ag,standard","{'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4}","biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd",{'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20},24.0,20.0,88.0,693 | 691 | 1048 | 1047 | 1215,1116 | 649 | 642 | 815 | 810 | 812 | 691 | 694 | 687 | 688 | 692 | 853 | 854 | 689 | 690 | 967,691
