,index,paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Top P Match Score,Top P Match UIDs,Matching P Tags,Top P Score Reports,Top M Match Score,Top M Match UIDs,Matching M Tags,Top M Score Reports,Top Agg Match (P*M),Top Agg Match UIDs
27,27,1091,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,126.1,0.0,USD,0.0,,0.0,,2.0,KG,ALNTY  SARSCOV2    IGM   CONTROL   OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,28,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1076,igm,"{'igm': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,769 | 772
28,28,1131,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,40.4,0.0,USD,0.0,,0.0,,1.0,KG,ALINITY SARSCOV2  IGG  CALIBRATOR  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,29,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1075,igg,"{'igg': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,768 | 771
29,29,1173,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,2527.0,0.0,USD,0.0,,0.0,,50.0,KG,ARC SARSC0V2   IGM  100T  OUSECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,30,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1076,igm,"{'igm': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,769 | 772
30,30,1188,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,26235.56,0.0,USD,0.0,,0.0,,52.0,KG,ALINITY SARSCOV2  IGG   200T  OUS ECLIA  KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,31,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1075,igg,"{'igg': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,768 | 771
31,31,1213,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,189.03,0.0,USD,0.0,,0.0,,3.0,KG,ARC SARSCOVID2   CONTROL  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,32,Pakistan Trade Atlas All 2021 HS 382200.csv,0.25,1251,control,{'control': '1ea'},1.8,484,"abbott,diagnostics,gmbh",,0.0,
32,32,1235,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,29.56,0.0,USD,0.0,,0.0,,1.0,KG,ANTISARSCOV2 S CS ELECSYS QTY 1 PCS BATCH NO 57235501 MFG DT 15.9.21 EXP DT 30.4.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,33,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,20.0,256
33,33,1287,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCTS.,Karachi,PK - Pakistan,.,.,.,.,MOLECULAR BIOLOGY PRODUCTS INC.,,Canada,1180.9,0.0,USD,0.0,,0.0,,7.0,KG,DNA  RNA SHIED VTM FOR  COVID PCR KIT QTY7.00 KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,34,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,952 | 1035 | 1442,pcr | pcr | pcr,{'pcr': '1ea'} | {'pcr': '1ea'} | {'pcr': '1ea'},0.5,916 | 17 | 18 | 32 | 33 | 975 | 672 | 988 | 434,molecular | molecular | molecular | molecular | molecular | molecular | molecular | biology | molecular, |  |  |  |  |  |  |  | ,0.0625,988
34,34,1291,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,234.73,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARS  COV2  IGGII  QUANT  CALIBRATOR   Standard or calibrator,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,35,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1347 | 1238 | 693 | 1372 | 691 | 1048 | 1047 | 1215,cov2 | cov2 | standard | cov2 | standard | standard | standard | standard,{'cov2': '1ea'} | {'cov2': '1ea'} | {'standard': '1ea'} | {'cov2': '1ea'} | {'standard': '1ea'} | {'standard': '1ea'} | {'standard': '1ea'} | {'standard': '1ea'},1.8,484,"abbott,diagnostics,gmbh",,0.16666666666666666,647
35,35,1321,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MUSAJI ADAM & SONS,"1-Humair Centre, Hormusji Street, Gari Khata",Karachi,+92 2132626250,+92 2132626251,,www.science-ware.com,--,,China,658.0,0.0,USD,0.0,,0.0,,1.0,KG,FREEZEDRIED NOVEL CORONAVIRUS COVID19 NUCLEIC ACID DETECTION KITFLUORESCENCE PCR METHOD,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,36,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,144,"acid,nucleic","{'acid,nucleic': '1ea'}",0.0,,,,0.0,
36,36,1328,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,1520.14,0.0,USD,0.0,,0.0,,2.0,KG,ANTISARSCO2 S ELECSYS COBAS E 200 QTY 2 PCS BATCH NO 57270701 MFG DT 2.9.21 EXP DT 30.4.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,37,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,20.0,256
37,37,1349,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,25226.0,0.0,USD,0.0,,0.0,,100.0,KG,ARC  SARSCOVID2  IGG  100T  OUS ECLIA  KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,38,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1075,igg,"{'igg': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,768 | 771
38,38,1365,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,35.74,0.0,USD,0.0,,0.0,,1.0,KG,ANTISARSCOV2 PC ELECSYS QTY 1 PCS BATCH NO 59309201 MFG DT 4.11.21 EXP DT 28.2.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,39,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,20.0,256
39,39,1421,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,112.6,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARSCOVID2   CONTROL  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,40,Pakistan Trade Atlas All 2021 HS 382200.csv,0.25,1251,control,{'control': '1ea'},1.8,484,"abbott,diagnostics,gmbh",,0.0,
40,40,1454,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,1516.2,0.0,USD,0.0,,0.0,,15.0,KG,ALNTY SARSCOV2  IGM  200T   OUSECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,41,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1076,igm,"{'igm': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,769 | 772
41,41,1483,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,19.24,0.0,USD,0.0,,0.0,,1.0,KG,ANTISARSCOV2 S PC ELECSYS QTY 1 PCS BATCH NO 56775901 MFG DT 4.8.21 EXP DT 31.3.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,42,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,20.0,256
42,42,1536,19-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,United States,8065.2,0.0,USD,0.0,,0.0,,15.0,KG,KIT COBAS LIAT SARSCOV2 QTY 15 PCS BATCH NO 10809U QTY 15 PCS BATCH NO 9.8.21 EXP DT 31.7.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,43,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,131 | 132 | 133,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,1.0,131 | 132 | 133
43,43,1594,19-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,2144.3,0.0,USD,0.0,,0.0,,10.0,KG,ANTISARSCOV2 ELECSYS COBAS E 200 QTY 10 PCS BATCH NO 59778201 MFG DT 22.11.21 EXP DT 28.2.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,44,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,20.0,256
44,44,1647,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,667.1,0.0,USD,0.0,,0.0,,2.0,KG,ALINITY SARS COV2 IGGII QUANT 20ECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,45,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,32 | 33 | 1347 | 1238 | 1372,alinity | alinity | cov2 | cov2 | cov2,{'alinity': '1ea'} | {'alinity': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},1.8,484,"abbott,diagnostics,gmbh",,0.25,32 | 33
45,45,1655,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,274.88,0.0,USD,0.0,,0.0,,1.0,KG,ALNTY SARS COV2 IGGII QUANT COCONTROLS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,46,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1347 | 1238 | 1372,cov2 | cov2 | cov2,{'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},1.8,484,"abbott,diagnostics,gmbh",,0.125,767 | 770
46,46,1659,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,111.38,0.0,USD,0.0,,0.0,,2.0,KG,ALNTY SARSCOV2 IGM CAL OUSSTANDARD OR CALIBRATOR,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,47,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1076,igm,"{'igm': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,769 | 772
47,47,1679,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,5054.0,0.0,USD,0.0,,0.0,,50.0,KG,ALNTY SARSCOV2 IGM 200T OUSECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,48,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1076,igm,"{'igm': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,769 | 772
48,48,1705,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,40.4,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARSCOVID2 CAL OUSSTANDARD OR CALIBRATOR,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,49,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,,1.8,484,"abbott,diagnostics,gmbh",,0.0,
49,49,1730,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,111.38,0.0,USD,0.0,,0.0,,2.0,KG,ARC SARSCOVID2 CAL OUSSTANDARD OR CALIBRATOR,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,50,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,,1.8,484,"abbott,diagnostics,gmbh",,0.0,
50,50,1758,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",NYCOTECH INC,.,PK - Pakistan,.,.,.,.,GENESYSTEM CO LTD,,South Korea,172.24,0.0,USD,0.0,,0.0,,5.0,KG,1. NOVEL CORONAVIRUS SARSCOV2 DETECTION KITS LOTNOSCZ1334AC100  100 TESTS PER KIT  BRAND GENE SYSTEM  ORIGIN REPUBLIC OF KOREA  QTY06 KITSNET WEIGHT 05KGS.,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,51,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,639,gene,{'gene': '1ea'},0.5,520 | 903 | 956,co | co | co, |  | ,0.10714285714285714,1326
51,51,1765,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,549.76,0.0,USD,0.0,,0.0,,2.0,KG,ARC SARS COV2 IGGII QUANT CONTCONTROL,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,52,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1347 | 1238 | 1372,cov2 | cov2 | cov2,{'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},1.8,484,"abbott,diagnostics,gmbh",,0.125,767 | 770
52,52,1774,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,112.6,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARSCOVID2 CTL OUSCONTROLS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,53,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,,1.8,484,"abbott,diagnostics,gmbh",,0.0,
53,53,1775,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,1010.8,0.0,USD,0.0,,0.0,,20.0,KG,ARC SARSCOV2 IGM 100 T OUSECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,54,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1076,igm,"{'igm': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,769 | 772
54,54,1777,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,40.4,0.0,USD,0.0,,0.0,,1.0,KG,ALINITY SARSCOV2 IGG CAL OUSSTANDARD OR CALIBRATOR,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,55,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1075,igg,"{'igg': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,768 | 771
55,55,1788,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,252.04,0.0,USD,0.0,,0.0,,4.0,KG,ARC SARSCOVID2 CTL OUSCONTROLS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,56,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,,1.8,484,"abbott,diagnostics,gmbh",,0.0,
56,56,1789,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,112.6,0.0,USD,0.0,,0.0,,1.0,KG,ALINITY SARSCOV2 IGG  CTL OUSControl,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,57,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1075,igg,"{'igg': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,768 | 771
