no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
2501,2021-11-08 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PHILIPPINE AUTOMOTIVE DEPOT INC,"665 A.BONIFACIO ST., PAG-IBIG SA NAYON 1, QUEZON CITY",PH - Philippines,3661554,.,PADINC@PLDTDSL.NET,.,TRAVIS SK BENECA CO,,South Korea,1125.0,1223.2,USD,8.0,Kg.,11.0,Kg.,0.0,,GENEFINDER COVID 19 AG PLUS RAPID TEST,2,PACKAGE,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,37,Philippines 2021-version9-tiers.csv
2511,2021-11-08 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN LIFOTRONIC TECHNOLOGY CO LTD,,Hong Kong,1485.0,1897.3,USD,1.1,Kg.,4.0,Kg.,0.0,,11PCS SARS-COV-2 IGM ( ELECTROCHEMILUMINESCENCE IMMUNOASSAAY) 100T,1,,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,38,Philippines 2021-version9-tiers.csv
2719,2021-11-06 03:00:00,38220090,Other,SAFEGUARD DNA DIAGNOSTIC INC,.,PH - Philippines,.,.,.,.,"IMPERIAL LIFE SCIENCES PVT. LTD.,","463-PACE CITY-II  SECTOR-37, ,GURGAON ,PIN-122001 , ,",India,60000.0,0.0,USD,0.0,,0.0,,50000.0,NOS,"BIOCREDIT COVID-19 AG,RAPID ANTIGEN",0,,,,,,MANILA,DELHI AIR CARGO ACC (INDEL4),,,0,,,,,,,,,,,39,Philippines 2021-version9-tiers.csv
2762,2021-11-05 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC.,,South Korea,100000.0,109750.0,USD,532.0,Kg.,537.0,Kg.,0.0,,AF41FK10CFC COVID 19 AG D 25T NP NCF V2 41FK10 1000 EA,3,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,40,Philippines 2021-version9-tiers.csv
2800,2021-11-05 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MDX NETHERLANDS DIAGNOSTICS  INC,.,PH - Philippines,.,.,.,.,INNOVITA BIOLOGICAL TECHNOLOGY CO.,,China,200.0,221.7,USD,1.9,Kg.,2.0,Kg.,0.0,,100 PCS 2019 NCOV NEUTRALIZING ANTIBODY TEST  QUANTUM DOT IMMUNOFLOURESCENCE CHROMATOGRAPHY,1,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,41,Philippines 2021-version9-tiers.csv
2830,2021-11-05 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ASHLAR CONSUMER GOODS TRADING,.,PH - Philippines,.,.,.,.,"NANJING VAZYME MEDICAL TECHNOLOGY CO., LTD ",,China,15000.0,16855.2,USD,6.1,Kg.,50.0,Kg.,0.0,,"NOVEL CORONAVIRUS(2019-NCOV) TRIPLEX RTQPCR DETECTION KIT (VANZYME)- 20,000 TESTS",4,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,42,Philippines 2021-version9-tiers.csv
2960,2021-11-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,333.2,350.6,USD,0.75,Kg.,0.94,Kg.,0.0,,09289313190 ANTI-SARS-COV-2 S PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,43,Philippines 2021-version9-tiers.csv
2963,2021-11-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",STA. ANA HEALTHCARE PLUS CORPORATION,"10 BELLINGTON ST., SUBURBIA NORTH, SAN FERNANDO",PH - Philippines,3000761,.,STA_ANA_ENTERPRISES@YAHOO.COM,.,MACCURA BIOTECHNOLOGY CO LTD,,China,85027.2,89782.3,USD,8.12,Kg.,210.0,Kg.,0.0,,"3 PKGS 50,016TEST SARS COV 2 FLUORESCENT PCR TEST KIT EGN7103109 0921731 96 TESTS/KIT, 521KITS",3,PACKAGE,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,44,Philippines 2021-version9-tiers.csv
2975,2021-11-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,34321.6,36097.4,USD,35.42,Kg.,57.19,Kg.,0.0,,09203095190 ANTI-SARS-COV-2 ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,45,Philippines 2021-version9-tiers.csv
3032,2021-11-04 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SD BIOSENSOR INC,,South Korea,3100.0,3449.9,USD,247.86,Kg.,296.43,Kg.,0.0,,STANDARD TM Q COVID-19 AG NASAL-310,25,CARTON,FOB,,,,PORT OF MANILA,,,,0,,,,,,,,,,,46,Philippines 2021-version9-tiers.csv
3066,2021-11-04 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",BIOSITE MEDICAL INSTRUMENTS,"512 A MANGA ST JUNA SUBD MATINA, DAVAO CITY",PH - Philippines,0822956420,.,BMII.IMPORT@GMAIL.COM,.,SANSURE BIOTECH INC,,China,214590.2,229168.3,USD,364.6,Kg.,1342.0,Kg.,0.0,,NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DIAGNOSTIC KIT (PCR-FLOURESCENCE PROBING),53,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,47,Philippines 2021-version9-tiers.csv
3080,2021-11-04 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SD BIOSENSOR INC,,South Korea,9900.0,11017.4,USD,429.0,Kg.,495.0,Kg.,0.0,,STANDARD TM Q COVID-19 AG-990,33,CARTON,FOB,,,,PORT OF MANILA,,,,0,,,,,,,,,,,48,Philippines 2021-version9-tiers.csv
3117,2021-11-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,India,27242.4,29079.7,USD,58.51,Kg.,88.84,Kg.,0.0,,09211101190 KIT COBAS LIAT SARS-COV-2/FLU,6,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,49,Philippines 2021-version9-tiers.csv
3129,2021-11-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,919.7,967.3,USD,0.95,Kg.,1.53,Kg.,0.0,,09216928190 ANTI-SARS-COV-2 PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,50,Philippines 2021-version9-tiers.csv
3200,2021-11-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,India,27242.4,29079.7,USD,58.51,Kg.,90.27,Kg.,0.0,,09211101190 KIT COBAS LIAT SARS-COV-2/FLU,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,51,Philippines 2021-version9-tiers.csv
3211,2021-11-04 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ECO APPLICATION SOLUTIONS PHILS INC,"3/F PAIR-PAGS CENTER,NAIA AVE,PASAY CITY,PASAY",PH - Philippines,.,.,.,.,GENCRIPT BIOTECH SINGAPORE PTE LTD,,Singapore,77356.8,79422.9,USD,41.0,Kg.,88.0,Kg.,0.0,,CPASS SARS COV-2 NEUTRALIZATION  ANTIBODY DETECTION KIT (102 KITS) (96 TEST/KIT),6,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,52,Philippines 2021-version9-tiers.csv
3220,2021-11-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MACARE MEDICALS INC.,"67 A LUNA STREET BRGY BAGUMBUHAY PROJECT 4, QUEZON CITY",PH - Philippines,9135902,.,ACCOUNTING@MACARE-MEDICALS.COM,.,CEPHEID AB,,Sweden,990000.0,1043374.6,USD,3000.0,Kg.,3164.0,Kg.,0.0,,"XPRSARS-COV2-10 KIT,XPRESS,SARS-COV-2,10 TEST",14,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,53,Philippines 2021-version9-tiers.csv
3241,2021-11-03 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",LABX CORPORATION,.,PH - Philippines,.,.,.,.,LANSION BIOTECHNOLOGY CO LTD,,China,13200.0,15234.2,USD,150.0,Kg.,166.0,Kg.,0.0,,16 CTNS 12010 PCS COVID 19 ANTIGEN TEST KIT (DRY FLUORESCENCE IMMUNOASSAY / DRY COLOR LATER IMMUNOASSAY),20,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,54,Philippines 2021-version9-tiers.csv
3262,2021-11-03 03:00:00,38220020000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Paperboard,cellulose wadding and web of cellulose fibres impregnated or coated with di",HEALTH METRICS INC,.,PH - Philippines,.,.,.,.,"LIMG KOREA CO., LTD",,South Korea,2250.0,2418.0,USD,13.7,Kg.,15.0,Kg.,0.0,,VERI-Q PCR 316 CORONAVIRUS DISEASE 2019 (COVID-19) DETECTION KIT NCOV-QS,1,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,55,Philippines 2021-version9-tiers.csv
3277,2021-11-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDASIA MEDICAL PRODUCTS CORPORATION,"RM 412 WEB-JET BLDG. NO. 64 QUEZON AVE., QUEZ0N CITY",PH - Philippines,7429591,.,JANETTESAMSON.40@GMAIL.COM,.,"SHENZHEN NEW INDUSTRIES BIOMEDICAL ENGINEERING CO., LTD ",,Hong Kong,800.0,866.0,USD,1.0,Kg.,3.0,Kg.,0.0,,MAGLUMI SARS-COV-2 NEUTRALIZING ANTIBODY (CLIA) 100test/kit - 5kits,0,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,56,Philippines 2021-version9-tiers.csv
3299,2021-11-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDASIA MEDICAL PRODUCTS CORPORATION,"RM 412 WEB-JET BLDG. NO. 64 QUEZON AVE., QUEZ0N CITY",PH - Philippines,7429591,.,JANETTESAMSON.40@GMAIL.COM,.,"SHENZHEN NEW INDUSTRIES BIOMEDICAL ENGINEERING CO., LTD ",,Hong Kong,7560.0,8183.4,USD,16.8,Kg.,48.0,Kg.,0.0,,MAGLUMI 2019-NCOV IGM (CLIA) 100test/kit - 84kits,1,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,57,Philippines 2021-version9-tiers.csv
3315,2021-11-03 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN UNI MEDICA TECHNOLOGY CO LTD,,Hong Kong,73206.0,80498.3,USD,29.05,Kg.,486.0,Kg.,0.0,,830PCS NOVEL CORONAVIRUS 2019-NCOV NUCLEIC ACID DETECTION KIT ( FLUORESCENCE PCR METHOD) 50T,9,,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,58,Philippines 2021-version9-tiers.csv
3352,2021-11-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ZAFIRE DISTRIBUTORS INC.,"49 EXAMINER ST BRGY WEST TRIANGLE QUEZON CITY, QUEZON CITY",PH - Philippines,9250500,.,ANGELAALDOVINO@YAHOO.COM,.,LIFE TECHNOLOGIES HOLDINGS PTE LTD,,Singapore,100.0,175.1,USD,25.0,Kg.,27.5,Kg.,0.0,,1 PK COLORIMETRIC REDILAMP KIT SAMPLE KIT SARS COVID DIAG REAGENT NON PCR,1,PACKAGE,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,59,Philippines 2021-version9-tiers.csv
3355,2021-11-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDASIA MEDICAL PRODUCTS CORPORATION,"RM 412 WEB-JET BLDG. NO. 64 QUEZON AVE., QUEZ0N CITY",PH - Philippines,7429591,.,JANETTESAMSON.40@GMAIL.COM,.,"SHENZHEN NEW INDUSTRIES BIOMEDICAL ENGINEERING CO., LTD ",,Hong Kong,7560.0,8183.4,USD,16.8,Kg.,48.0,Kg.,0.0,,MAGLUMI 2019-MCOV IGG (CLIA) 100test/kit - 84kits,1,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,60,Philippines 2021-version9-tiers.csv
3380,2021-11-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MACARE MEDICALS INC.,"67 A LUNA STREET BRGY BAGUMBUHAY PROJECT 4, QUEZON CITY",PH - Philippines,9135902,.,ACCOUNTING@MACARE-MEDICALS.COM,.,CEPHEID AB,,Sweden,990000.0,1043239.7,USD,3000.0,Kg.,3098.0,Kg.,0.0,,"XPRSARS-COV2-10 KIT,XPRESS,SARS-COV-2,10 TEST",14,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,61,Philippines 2021-version9-tiers.csv
3414,2021-11-02 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,400000.0,438988.6,USD,2162.5,Kg.,2237.0,Kg.,0.0,,AF41FK11CFE COVID 19 AG D 25T NS SP V4 24M 41FK11 4000 EA,10,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,62,Philippines 2021-version9-tiers.csv
3471,2021-11-02 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100.0,109.8,USD,0.5,Kg.,1.0,Kg.,0.0,,AF41FK11CFE COVID 19 AG D 25T NS SP V4 24M 41FK11 1 EA,0,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,63,Philippines 2021-version9-tiers.csv
3515,2021-11-02 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100.0,109.8,USD,0.5,Kg.,1.0,Kg.,0.0,,AF41FK11CFE COVID 19 AG D 25T NS SP V4 24M  41FK11 1 EA,1,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,64,Philippines 2021-version9-tiers.csv
3526,2021-11-01 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",ANGELES UNIVERSITY FOUNDATION,"MAC ARTHUR HIGHWAY, ANGELES CITY",PH - Philippines,0456252888,.,PRESIDENT@AUF.EDU.PH,.,GENETEX INTERNATIONAL CORP,,Taiwan,329.0,390.8,USD,1.21,Kg.,1.21,Kg.,0.0,,1 GTX632269 SARS-COV / SARS-COV-2 (COVID-19) NUCLEOCAPSID ANTIBODY (6H3),0,PACKAGE,CFR,,,,PORT OF CLARK,,,,0,,,,,,,,,,,65,Philippines 2021-version9-tiers.csv
3529,2021-11-01 03:00:00,38220090,Other,SAFEGUARD DNA DIAGNOSTIC INC,.,PH - Philippines,.,.,.,.,"IMPERIAL LIFE SCIENCES PVT. LTD.,","463-PACE CITY-II  SECTOR-37, ,GURGAON ,PIN-122001 , ,",India,60000.0,0.0,USD,0.0,,0.0,,50000.0,NOS,"BIOCREDIT COVID-19 AG,RAPID ANTIGEN",0,,,,,,MANILA,DELHI AIR CARGO ACC (INDEL4),,,0,,,,,,,,,,,66,Philippines 2021-version9-tiers.csv
3534,2021-11-01 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",ANGELES UNIVERSITY FOUNDATION,"MAC ARTHUR HIGHWAY, ANGELES CITY",PH - Philippines,0456252888,.,PRESIDENT@AUF.EDU.PH,.,GENETEX INTERNATIONAL CORP,,Taiwan,369.0,438.3,USD,1.36,Kg.,1.36,Kg.,0.0,,1 GTX635712 SARS-COV-2 (COVID-19) MUCLEOCAPSID ANTIBODY (HL455-MS),1,PACKAGE,CFR,,,,PORT OF CLARK,,,,0,,,,,,,,,,,67,Philippines 2021-version9-tiers.csv
3570,2021-10-30 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",JOSE   LEONARDA SANTOS,.,PH - Philippines,.,.,.,.,KATHERINA RIVERA,,United States,25.0,36.0,USD,0.35,Kg.,0.35,Kg.,0.0,,1 PC COVID HOME TESTING KIT,0,PACKAGE,FOB,,,,PORT OF CLARK,,,,0,,,,,,,,,,,68,Philippines 2021-version9-tiers.csv
3608,2021-10-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,India,27218.9,28963.8,USD,58.51,Kg.,81.65,Kg.,0.0,,09211101190 KIT COBAS LIAT SARS-COV-2/FLU,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,69,Philippines 2021-version9-tiers.csv
3622,2021-10-29 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,BIOTEKE CORPORATION CO LTD,,China,960.0,1349.5,USD,0.4,Kg.,14.0,Kg.,0.0,,"480PCS SARS-COV-2 NUCLEIC ACID IVD, KIT, NUCLEIC ACID TECHNIQUE (NAT)",1,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,70,Philippines 2021-version9-tiers.csv
3653,2021-10-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",WORLDBRIDGE PHILS. INC,"UNIT 3-B 2F UNLAD HOUSE 1724 LEON GUINTO ST. COR. MALVAR ST. BRGY 694, ZONE 75 MALATE MANILA",PH - Philippines,5244541,.,WORLDBRIDGE.ACCTG@GMAIL.COM,.,SHENZHEN DEYONGKANG MEDICAL TECHNOL,,China,1940.0,2111.2,USD,0.76,Kg.,12.0,Kg.,0.0,,SARS-COV-2 TEST KIT REAL TIME PCR LIQUID CE,1,,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,71,Philippines 2021-version9-tiers.csv
3664,2021-10-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",WORLDBRIDGE PHILS. INC,"UNIT 3-B 2F UNLAD HOUSE 1724 LEON GUINTO ST. COR. MALVAR ST. BRGY 694, ZONE 75 MALATE MANILA",PH - Philippines,5244541,.,WORLDBRIDGE.ACCTG@GMAIL.COM,.,SHENZHEN DEYONGKANG MEDICAL TECHNOL,,China,19660.0,21394.8,USD,10.0,Kg.,72.0,Kg.,0.0,,SARS-COV-2 TEST KIT (REAL-TIME PCR),6,,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,72,Philippines 2021-version9-tiers.csv
