NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,source_data_row,source_file_name
1166,2021-02-08 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,39320000.0,IDR,0.9,Kg.,86.0,Kg.,16.0,PCE,09175440190   KIT COBAS 6800/8800 SARS -COV-2 RMC,0,PK,,,,,SOEKARNO-HATTA (U),INDIANAPOLIS,EVA AIRLINE,,0,,,United States,,,,,,,,1166,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1183,2021-02-08 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,3738930000.0,IDR,85.11,Kg.,86.0,Kg.,100.0,PCE,09175431190   KIT COBAS 6800/8800 SARS -COV-2 192T,0,PK,,,,,SOEKARNO-HATTA (U),INDIANAPOLIS,EVA AIRLINE,,0,,,United States,,,,,,,,1183,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1196,2021-02-08 03:00:00,38220090,Lain-lain,PT. ENSEVAL MEDIKA PRIMA,"JALAN PULO LENTUT NO. 12, KAWASAN INDUSTRI PULOGADUNG ,CAKUNG , JAKART",ID - Indonesia,.,.,.,.,BIOMERIEUX ASIA PACIFIC PTE LTD,11 BIOPOLIS WAY#10-04 HELIOS SINGAPORE 138667,Singapore,0.0,9361.03,USD,40.47,Kg.,1108.0,Kg.,50.0,EA,VIDAS SARS-COV-2 IGM (9COM) 60T -,0,PK,,,,,SOEKARNO-HATTA (U),CHARLES DE GAULLE APT/PARIS,KOREAN AIR,,0,,,France,,,,,,,,1196,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1223,2021-02-08 03:00:00,38220090,Lain-lain,PT. ENSEVAL MEDIKA PRIMA,"JALAN PULO LENTUT NO. 12, KAWASAN INDUSTRI PULOGADUNG ,CAKUNG , JAKART",ID - Indonesia,.,.,.,.,BIOMERIEUX ASIA PACIFIC PTE LTD,11 BIOPOLIS WAY#10-04 HELIOS SINGAPORE 138667,Singapore,0.0,4792.85,USD,20.72,Kg.,1108.0,Kg.,32.0,EA,VIDAS SARS-COV-2 IGG (9COG) 60T -,0,PK,,,,,SOEKARNO-HATTA (U),CHARLES DE GAULLE APT/PARIS,KOREAN AIR,,0,,,France,,,,,,,,1223,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1226,2021-02-08 03:00:00,38220090,Lain-lain,PT. INDOLAB UTAMA,"RUKAN MUTIARA TAMAN PALEM E3 NO.9 CENGKARENG TIMUR, CENGKARENG, JAKART",ID - Indonesia,.,.,.,.,ZYBIO INC.,"ADD:FLOOR 1 TO FLOOR 4, BUILDING 30, NO. 6 OF TAIK",China,0.0,1254.11,USD,5.89,Kg.,82.0,Kg.,5.0,KT,SARS-COV-2 NUCLEIC ACID DETECTION KIT (PCR-FLUORECENT PROBE METHOD) 5 KIT/96 TEST,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA  INDONESIA,,0,,,China,,,,,,,,1226,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1273,2021-02-06 03:00:00,38220090,Lain-lain,PT. SETIA ANUGRAH MEDIKA,JALAN MITRA SUNTER BOULEVARD B/39  YOS SUDARSOKAV 89 KEL SUNTER,ID - Indonesia,.,.,.,.,XIAMEN ZEESAN BIOTECH CO. LTD,BUILDING 1 3701 XIANG AN NORTH ROAD TORCH HI- TECH,Hong Kong,0.0,170103.0,USD,458.04,Kg.,584.0,Kg.,1000.0,NIU,SARS-COV-2 TEST KIT (LIQUID),0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,1273,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1276,2021-02-06 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. NELTA MULTI GRACIA,JL.MENTENG NIAGA METLAND MENTENG BLOK J 7 NO.1 UJUNG MENTENG CAKUNG,ID - Indonesia,.,.,.,.,ZHUHAI LIVZON DIAGNOSTICS INC,"ADD: NO.266,TONGCHANG ROAD, NANPING ZHUHAI, GUANDO",China,0.0,19084.0,USD,104.0,Kg.,104.0,Kg.,6250.0,SET,LIVZON RAPID TEST FOR SARS-COV-2 ANTIGEM (LATERAL FLOW) -,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,FEDERAL EXPRESS C,,0,,,Hong Kong,,,,,,,,1276,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1278,2021-02-06 03:00:00,38220090,Lain-lain,PT. SETIA GUNA MEDIKA,"TAMAN KEBON JERUK BLOK.AA IV NO.39-40 RT.003/007 MERUYA SELATAN, KEMBA",ID - Indonesia,.,.,.,.,NANOENTEK INC.,"12F, 5, DIGITAL-RO, 26-GIL, GURO-GU, SEOUL, KOREA,",South Korea,0.0,36770.0,USD,2.0,Kg.,92.0,Kg.,60.0,EA,EN-SWER TM COVID-19 RT-PCR KIT (1KIT / 100 RNX),2,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIR,,0,,,North Korea,,,,,,,,1278,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1284,2021-02-05 03:00:00,38220090,Lain-lain,PT. BIFARMA ADILUHUNG,"JL LETJEND SUPRAPTO KAV.4,CEMPAKA PUTIH TIMUR,JAKARTA PUSAT,10510",ID - Indonesia,.,.,.,.,SAMYANG BIOPHARMACEUTICAL CORP.,"295 PANGYO-RO, BUNGDANG-GU,GYEONGGI-DO GG GG GYEONGGI-DO,SEONGNAM KORE",South Korea,0.0,288000.0,USD,10.0,Kg.,132.0,Kg.,40000.0,PCE,LABGUN COVID-19 EXOFAST RT-PCR KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,RAYA AIRWAYS,,0,,,North Korea,,,,,,,,1284,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1312,2021-02-05 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,36.77,USD,0.19,Kg.,12.0,Kg.,1.0,PCE,SARS-COV-2 IGG ( CLIA ),0,PK,,,,,SOEKARNO-HATTA (U),SHENZHEN,CHINA CARGO AIR,,0,,,China,,,,,,,,1312,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1337,2021-02-05 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,407.1,USD,2.07,Kg.,12.0,Kg.,1.0,PCE,SARS-COV-2 IGG (CLIA ),0,PK,,,,,SOEKARNO-HATTA (U),SHENZHEN,CHINA CARGO AIR,,0,,,China,,,,,,,,1337,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1404,2021-02-05 03:00:00,38220090,Lain-lain,PT. SILOAM INTERNATIONAL HOSPITAL TBK,"FAKULTAS KEDOKTERAN UNIVERSITAS PELITA HARAPAN, 31ST FLOOR JL. BOULEVA",ID - Indonesia,.,.,.,.,BIOACUMEN GLOBAL PTE LTD,158 KALLANG WAY #01-08 SINGAPORE 349245,Singapore,0.0,153216.0,USD,100.0,Kg.,124.0,Kg.,5376.0,PCE,"PCR REAGENT, SARS-COV-2 GO-STRIPS, INCLUDE: 5378 M1 PREP CARTRIDGES, 5376 SARS-COV-2 GO STRIPS BAIK & BARU",7,BX,,,,,SOEKARNO-HATTA (U),SINGAPORE,GARUDA INDONESIA,,0,,,Singapore,,,,,,,,1404,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1406,2021-02-05 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33,35,36 JL.JEND.SUDIRMAN 48A-003/004,KARET SEMAN",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ/SWITZERLAND,Switzerland,0.0,97368000.0,IDR,4.61,Kg.,727.2,Kg.,5.0,PCE,ANTI-SARS-COV-2 S ELECSYS E2G 300 BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX,,0,,,Germany,,,,,,,,1406,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1412,2021-02-05 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,257.1,USD,1.31,Kg.,12.0,Kg.,1.0,PCE,SARS-COV-2 IGM ( CLIA ),0,PK,,,,,SOEKARNO-HATTA (U),SHENZHEN,CHINA CARGO AIR,,0,,,China,,,,,,,,1412,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1426,2021-02-05 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. SINOCARE HEALTHCARE INDONESIA,"GEDUNG EQUITY TOWER LT.37 SCBD JL JENDRAL SUDIRMAN KAV 52-53, SENAYAN",ID - Indonesia,.,.,.,.,CHANGSHA SINOCARE INC.,"NO.265, GUYUAN ROAD,HI-TECH ZONE,CHANGSHA,HUNAN PR",China,0.0,38240.0,USD,535.36,Kg.,1246.0,Kg.,38240.0,E53,RESPIRATORY VIRAL PANEL MULTIPLEX NUCLEIC ACID ASSAY SINOCARE SARS-COV-2 ANTIBODY TEST STRIP(CO BARU,43,CT,,,,,TANJUNG PRIOK,YANTIAN,NAVIOS TEMPO,,0,,,China,,,,,,,,1426,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1450,2021-02-05 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33,35,36 JL.JEND.SUDIRMAN 48A-003/004,KARET SEMAN",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ/SWITZERLAND,Switzerland,0.0,10385900000.0,IDR,491.38,Kg.,727.2,Kg.,800.0,PCE,ANTI-SARS-COV-2 S ELECSYS COBAS E 200 BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX,,0,,,Germany,,,,,,,,1450,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1458,2021-02-05 03:00:00,38220090,Lain-lain,PT. SILOAM INTERNATIONAL HOSPITAL TBK,"FAKULTAS KEDOKTERAN UNIVERSITAS PELITA HARAPAN, 31ST FLOOR JL. BOULEVA",ID - Indonesia,.,.,.,.,BIOACUMEN GLOBAL PTE LTD,158 KALLANG WAY #01-08 SINGAPORE 349245,Singapore,0.0,153216.0,USD,100.0,Kg.,124.0,Kg.,5376.0,SET,"PCR REAGENT, SARS-COV-2 GO-STRIPS, INCLUDE: 5378 M1 PREP CARTRIDGES, 5376 SARS-COV-2 GO STRIPS BAIK & BARU",7,BX,,,,,SOEKARNO-HATTA (U),SINGAPORE,GARUDA INDONESIA,,0,,,Singapore,,,,,,,,1458,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1480,2021-02-05 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33,35,36 JL.JEND.SUDIRMAN 48A-003/004,KARET SEMAN",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ/SWITZERLAND,Switzerland,0.0,32836000.0,IDR,1.55,Kg.,727.2,Kg.,40.0,PCE,SARS-COV-2 ANTIGEN CONTROL BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX,,0,,,Germany,,,,,,,,1480,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1522,2021-02-05 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33,35,36 JL.JEND.SUDIRMAN 48A-003/004,KARET SEMAN",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ/SWITZERLAND,Switzerland,0.0,45160000.0,IDR,2.14,Kg.,727.2,Kg.,100.0,PCE,ANTI-SARS-COV-2 S CS ELECSYS BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX,,0,,,Germany,,,,,,,,1522,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1569,2021-02-05 03:00:00,38220090,Lain-lain,PT. SILOAM INTERNATIONAL HOSPITAL TBK,"FAKULTAS KEDOKTERAN UNIVERSITAS PELITA HARAPAN, 31ST FLOOR JL. BOULEVA",ID - Indonesia,.,.,.,.,BIOACUMEN GLOBAL PTE LTD,158 KALLANG WAY #01-08 SINGAPORE 349245,Singapore,0.0,52224.0,USD,24.0,Kg.,124.0,Kg.,3072.0,SET,"PCR REAGENT, SARS-COV-2 GO-STRIPS ONLY, BAIK & BARU",1,BX,,,,,SOEKARNO-HATTA (U),SINGAPORE,GARUDA INDONESIA,,0,,,Singapore,,,,,,,,1569,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1578,2021-02-05 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL. RAYA BOGOR KM 18 NO.4C, KEL. KRAMATJATI, KEC. KRAMATJATI, KOTA ADM",ID - Indonesia,.,.,.,.,"CTK BIOTECH, INC","13855 STOWE DRIVE POWAY, CA 92064, USA",United States,0.0,162842.0,USD,2253.0,Kg.,2253.0,Kg.,150000.0,E53,ONSITE COVID-19 AG RAPID TEST,0,PK,,,,,SOEKARNO-HATTA (U),BEIJING,CHINA AIRLINES,,0,,,China,,,,,,,,1578,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1579,2021-02-05 03:00:00,38220090,Lain-lain,PT. CAHAYA MEDICAL INDONESIA,"KAWASAN PELABUHAN PERIKANAN MUARA ANGKE, JL. PENDARATAN IKAN NO.5 C, K",ID - Indonesia,.,.,.,.,BIZAFFINITY PTE LTD,"1 COLEMAN STREET #09-03 THE ADELPHI, SINGAPORE 179",Singapore,0.0,750240.0,USD,311.22,Kg.,1359.0,Kg.,50016.0,PCE,MACCURA SARS -COV-2 FLUORESCENT PCR (PRODUCT CODE : EGN7103109),0,PK,,,,,SOEKARNO-HATTA (U),SHENZHEN,CK,,0,,,China,,,,,,,,1579,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1589,2021-02-05 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,36.77,USD,0.19,Kg.,12.0,Kg.,1.0,PCE,SARS-COV-2 IGM ( CLIA ),0,PK,,,,,SOEKARNO-HATTA (U),SHENZHEN,CHINA CARGO AIR,,0,,,China,,,,,,,,1589,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1590,2021-02-05 03:00:00,38220090,Lain-lain,PT. GENECRAFT LABS,JL. MERUYA ILIR NO.88 BUSSINES PARK KEBON JERUK BLOK F.2 NO.9,ID - Indonesia,.,.,.,.,LUMINEX CORPORATION,12201 TECHNOLOGY BLVD SUITE 130 AUSTIN,United States,0.0,60200.0,USD,272.2,Kg.,272.2,Kg.,60.0,EA,ARIES SARS COV-2 ASSAY ( 24,0,PK,,,,,SOEKARNO-HATTA (U),AUSTIN,FEDEAL EXPRESS,,0,,,United States,,,,,,,,1590,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1600,2021-02-05 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. NEXT LEVEL MEDICAL,JL.BUKIT GADING RAYA KOMP GADING BUKIT INDAH BLOK TB NO.30 KEL.KELAPA,ID - Indonesia,.,.,.,.,DOOYOON INC,D 2964 ACRO TOWER 230 SIMINDAERO DONGANGU ANYANGS,South Korea,0.0,107997.0,USD,435.0,Kg.,499.0,Kg.,1200.0,BX,HUMASIS COVID-19 AG TEST,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,GARUDA INDONESIA,,0,,,North Korea,,,,,,,,1600,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1617,2021-02-05 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33,35,36 JL.JEND.SUDIRMAN 48A-003/004,KARET SEMAN",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ/SWITZERLAND,Switzerland,0.0,584208000.0,IDR,27.64,Kg.,727.2,Kg.,30.0,PCE,ANTI-SARS-COV-2 S ELECSYS E2G 300 BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX,,0,,,Germany,,,,,,,,1617,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1621,2021-02-05 03:00:00,38220090,Lain-lain,PT. SILOAM INTERNATIONAL HOSPITAL TBK,"FAKULTAS KEDOKTERAN UNIVERSITAS PELITA HARAPAN, 31ST FLOOR JL. BOULEVA",ID - Indonesia,.,.,.,.,BIOACUMEN GLOBAL PTE LTD,158 KALLANG WAY #01-08 SINGAPORE 349245,Singapore,0.0,116250.0,SGD,96.0,Kg.,96.0,Kg.,150.0,PCE,"PCR REAGENT, BIOA SARS-COV-2 REAL TIME RT-PCR KIT V1.0 BAIK & BARU",3,BX,,,,,SOEKARNO-HATTA (U),SINGAPORE,GARUDA INDONESIA,,0,,,Singapore,,,,,,,,1621,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1633,2021-02-05 03:00:00,38220090,Lain-lain,PT. SILOAM INTERNATIONAL HOSPITAL TBK,"FAKULTAS KEDOKTERAN UNIVERSITAS PELITA HARAPAN, 31ST FLOOR JL. BOULEVA",ID - Indonesia,.,.,.,.,BIOACUMEN GLOBAL PTE LTD,158 KALLANG WAY #01-08 SINGAPORE 349245,Singapore,0.0,52224.0,USD,24.0,Kg.,124.0,Kg.,3072.0,PCE,"PCR REAGENT, SARS-COV-2 GO-STRIPS ONLY, BAIK & BARU",1,BX,,,,,SOEKARNO-HATTA (U),SINGAPORE,GARUDA INDONESIA,,0,,,Singapore,,,,,,,,1633,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1710,2021-02-04 03:00:00,38220090,Lain-lain,PT. MEDIKA INFRA CIPTA OPTIMA,"JL. RAYA BUKIT GADING, GADING BUKTI INDAH BLOK L/18 KEL.KELAPA GADING",ID - Indonesia,.,.,.,.,MARCELL CO. LTD,"228 REHOBOTH, 102, GARAK-RO, SONGPA-GU, SEOUL KORE",South Korea,0.0,50211.1,USD,45.0,Kg.,45.0,Kg.,100.0,BX,VERI-Q PCR 316 2019 COVID-19 MULTIPLEX DETECTION KIT (100 TEST A KIT) 10.000 PCS BAIK DAN BARU,1,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,1710,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1752,2021-02-04 03:00:00,38220090,Lain-lain,PT. SETIA GUNA MEDIKA,"TAMAN KEBON JERUK BLOK.AA IV NO.39-40 RT.003/007 MERUYA SELATAN, KEMBA",ID - Indonesia,.,.,.,.,TELLGEN CORPORATION,"ADD: BUILDING 1, NO. 115, LANE 572, BIBO RD, PILOT",China,0.0,103652.0,USD,139.5,Kg.,546.0,Kg.,6696.0,PCE,TELLGEN SARS-COV-2 NUCLEIC ACID DETECTION KIT BASED ON CARTRIDGE REAL-TIME PCR PLATFORM,2,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,CHINA CARGO,,0,,,China,,,,,,,,1752,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1775,2021-02-04 03:00:00,38220090,Lain-lain,PT. MULTIMEDILAB KARYAMANDIRI,GP PLAZA 3 UNIT 6 JL. GELORA II NO.1 RT.001/01 GELORA TANAH ABANG JAKA,ID - Indonesia,.,.,.,.,SHENZHEN NEW INDUSTRIES BIOMEDICAL,"ENGINEERING CO.,LTD NO.23 JINXIU EAST ROAD PINGSHA",China,0.0,425.34,USD,2.43,Kg.,682.0,Kg.,4.0,KT,MAGLUMI SARS COV-2 S-RBD IGG (CLIA) BAIK DAN BARU,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,China,,,,,,,,1775,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1792,2021-02-04 03:00:00,38220090,Lain-lain,PT ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33, 35, 36,JL JEND SUDIRMAN NOMOR 48A RT.003 / RW",ID - Indonesia,.,.,.,.,TIB MOLBIOL,"ERESBURGSTRASSE 22-23,BERLIN GERMANY",Germany,0.0,32237.1,EUR,4.95,Kg.,5.5,Kg.,400.0,PCE,SARS-COV-2 (COVID) RDRP,0,PK,,,,,SOEKARNO-HATTA (U),BERLIN,K-MILE AIR,,0,,,Germany,,,,,,,,1792,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1812,2021-02-04 03:00:00,38220090,Lain-lain,PT. JAYA MEDIKA KARUNIA,"AIA CENTRAL LANTAI 33, JL. JENDERAL SUDIRMAN KAVLING 48A, KEL. KARET",ID - Indonesia,.,.,.,.,GENEMATRIX INC.,KOREA BIO PARK B BLDG. 8F 700 DAEWANGPANGYO-RO BUN,South Korea,0.0,88147.6,USD,90.0,Kg.,96.0,Kg.,150.0,EA,NEOPLEXTM COVID-19 DETECTION KIT,3,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,1812,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1835,2021-02-04 03:00:00,38220090,Lain-lain,PT. UBC MEDICAL INDONESIA,"JALAN RAWA GELAM V, BLOK L KAV. 11-13, KAWASAN INDUSTRI PULOGADUNG, KE",ID - Indonesia,.,.,.,.,SDT MOLECULAR PTE LTD,"TRIVEX #17-02, 8 BURN ROAD SINGAPORE 369977",Singapore,0.0,285000.0,EUR,180.0,Kg.,180.0,Kg.,500.0,PCE,GENEPROOF SARS-COV-2 PCR KIT (100RXN) BAIK,0,PK,,,,,SOEKARNO-HATTA (U),KUALA LUMPUR,MALAYSIAN AIRLINE,,0,,,Singapore,,,,,,,,1835,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1848,2021-02-04 03:00:00,38220090,Lain-lain,PT. MINDRAY MEDICAL INDONESIA,"MENARA DEA 2,17 FLOOR JL.MEGA KUNINGAN BARAT KAV.E4.3",ID - Indonesia,.,.,.,.,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS,"MINDRAY BUILDING,KEJI 12TH ROAD SOUTH,HIGH-TECH",China,0.0,107357.0,USD,66.5,Kg.,812.0,Kg.,450.0,PCE,MINDRAY SARS-COV-2 IGG(CLIA) SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 IGG (CLIA) TYPE :,0,CT,,,,,SOEKARNO-HATTA (U),SHENZHEN,GARUDA INDONESIA,,0,,,China,,,,,,,,1848,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1871,2021-02-04 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,1985.42,USD,1.03,Kg.,198.0,Kg.,14.0,EA,6P9122 ALINITY  SARS-COV-2 IGM 200T,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Japan,,,,,,,,1871,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1883,2021-02-04 03:00:00,38220090,Lain-lain,PT. MINDRAY MEDICAL INDONESIA,"MENARA DEA 2,17 FLOOR JL.MEGA KUNINGAN BARAT KAV.E4.3",ID - Indonesia,.,.,.,.,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS,"MINDRAY BUILDING,KEJI 12TH ROAD SOUTH,HIGH-TECH",China,0.0,554.05,USD,7.13,Kg.,174.0,Kg.,5.0,PCE,MINDRAY CREA CREATININE KIT (SARCOSINE OXIDASE METHOD) TYPE : CRE1204,0,CT,,,,,SOEKARNO-HATTA (U),SHENZHEN,GARUDA INDONESIA,,0,,,China,,,,,,,,1883,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
1891,2021-02-04 03:00:00,38220090,Lain-lain,MITRA BAHAGIA CITRA MEDIKA,JL.RAYA KALIRUNGKUT 27 BLOK C-63 SURABAYA,ID - Indonesia,.,.,.,.,"ACON BIOTECH (HANGZHOU) CO.,LTD.","NO.210 ZHENZHONG RD, WEST LAKE DISTRICT, HANGZHOU",China,0.0,85621.0,USD,837.0,Kg.,954.1,Kg.,62000.0,PCE,SARS-COV-2 ANTIGEN RAPID TEST (25T/KIT) / AKL 20303026620 KOND BAIK&BARU,78,CT,,,,,TANJUNG PERAK,SHANGHAI,AS COLUMBIA,,0,,,China,,,,,,,,1891,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx
