,index,paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
25,1036,1037,21-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SHAWN ENTERPRIES,Address: Shop No 93 Mz Land Mark Plaza Gulberg Gulberg Town Lahore,PK - Pakistan,.,.,.,.,FOREGENE CO LTD,,China,450.0,0.0,USD,0.0,,0.0,,45.0,KG,1.SARSCOVID2 NUCLEIC ACID DETECTION PCR KIT MULTIPLEX FLUORESCENT PROBE METHOD REF NOSC01012 LOT NO211101 MFG DATE18112021 EXP DATE17112022 96 TEST PER KIT ORIGIN CHINA,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,1037,Pakistan Trade Atlas All 2021 HS 382200.csv,"probe,acid,method,nucleic,detection,fluorescent | probe,acid,method,nucleic,detection,fluorescent | probe,acid,method,nucleic,detection,fluorescent","{'detection': 1, 'probe,acid,method,nucleic,fluorescent': '1ea'} | {'detection': 1, 'probe,acid,method,nucleic,fluorescent': '1ea'} | {'detection': 1, 'probe,acid,method,nucleic,fluorescent': '1ea'}",co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},6.0,0.5,6.0,1032 | 1012 | 1014,520 | 903 | 956,1032 | 1012 | 1014
26,1050,1051,21-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",AL QAZI MARKETING GROUP,.,PK - Pakistan,.,.,.,.,ZHEJIANG ORIENT GENE BIOTECH C,,China,435.0,0.0,USD,0.0,,0.0,,40.0,KG,SARSPCR KITS DETAIL AS UNDER 01. SARSCOV2 PCR DETECTION KIT  DIRECT FLUORESCENCE PCR   REF NO ACOV01   LOT NO AG211204   MFG 20211212   EXPIRY   20221211   ORIGIN CHIN,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,1051,Pakistan Trade Atlas All 2021 HS 382200.csv,"detection,pcr,fluorescence | detection,direct | detection,fluorescence | detection,direct","{'detection': 1, 'pcr,fluorescence': '1ea'} | {'detection': 1, 'direct': '1ea'} | {'detection': 1, 'fluorescence': '1ea'} | {'detection': 1, 'direct': '1ea'}","zhejiang,gene,orient,biotech | zhejiang,gene,orient,biotech","{'orient_gene': 20, 'zhejiang,biotech': '1ea'} | {'orient_gene': 20, 'zhejiang,biotech': '1ea'}",1.0,22.0,22.0,933 | 1284 | 1109 | 702,138 | 376,138 | 376
27,1090,1091,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,126.1,0.0,USD,0.0,,0.0,,2.0,KG,ALNTY  SARSCOV2    IGM   CONTROL   OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1091,Pakistan Trade Atlas All 2021 HS 382200.csv,igm,{'igm': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1076,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
28,1130,1131,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,40.4,0.0,USD,0.0,,0.0,,1.0,KG,ALINITY SARSCOV2  IGG  CALIBRATOR  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1131,Pakistan Trade Atlas All 2021 HS 382200.csv,igg,{'igg': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,21.0,1075,70 | 72 | 73 | 74 | 330 | 951 | 430,32 | 33
29,1172,1173,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,2527.0,0.0,USD,0.0,,0.0,,50.0,KG,ARC SARSC0V2   IGM  100T  OUSECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1173,Pakistan Trade Atlas All 2021 HS 382200.csv,igm,{'igm': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1076,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
30,1187,1188,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,26235.56,0.0,USD,0.0,,0.0,,52.0,KG,ALINITY SARSCOV2  IGG   200T  OUS ECLIA  KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1188,Pakistan Trade Atlas All 2021 HS 382200.csv,igg,{'igg': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,21.0,1075,70 | 72 | 73 | 74 | 330 | 951 | 430,32 | 33
31,1212,1213,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,189.03,0.0,USD,0.0,,0.0,,3.0,KG,ARC SARSCOVID2   CONTROL  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1213,Pakistan Trade Atlas All 2021 HS 382200.csv,control,{'control': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.25,10.5,10.5,1251,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
32,1234,1235,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,29.56,0.0,USD,0.0,,0.0,,1.0,KG,ANTISARSCOV2 S CS ELECSYS QTY 1 PCS BATCH NO 57235501 MFG DT 15.9.21 EXP DT 30.4.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1235,Pakistan Trade Atlas All 2021 HS 382200.csv,elecsys | elecsys,{'elecsys': 20} | {'elecsys': 20},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",10.0,25.0,63.333333333333336,256 | 777,893 | 911 | 914,893 | 911
33,1286,1287,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCTS.,Karachi,PK - Pakistan,.,.,.,.,MOLECULAR BIOLOGY PRODUCTS INC.,,Canada,1180.9,0.0,USD,0.0,,0.0,,7.0,KG,DNA  RNA SHIED VTM FOR  COVID PCR KIT QTY7.00 KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,1287,Pakistan Trade Atlas All 2021 HS 382200.csv,pcr | pcr | pcr,{'pcr': '1ea'} | {'pcr': '1ea'} | {'pcr': '1ea'},molecular | molecular | molecular | molecular | molecular | molecular | molecular | biology | molecular,{'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'biology': '1ea'} | {'molecular': '1ea'},0.5,0.5,1.25,952 | 1035 | 1442,916 | 17 | 18 | 32 | 33 | 975 | 672 | 988 | 434,988
34,1290,1291,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,234.73,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARS  COV2  IGGII  QUANT  CALIBRATOR   Standard or calibrator,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1291,Pakistan Trade Atlas All 2021 HS 382200.csv,standard | standard | standard | standard | standard,{'standard': 20} | {'standard': 20} | {'standard': 20} | {'standard': 20} | {'standard': 20},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",10.0,10.5,14.333333333333334,693 | 691 | 1048 | 1047 | 1215,70 | 72 | 73 | 74 | 330 | 951 | 430,647
35,1320,1321,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MUSAJI ADAM & SONS,"1-Humair Centre, Hormusji Street, Gari Khata",Karachi,+92 2132626250,+92 2132626251,,www.science-ware.com,--,,China,658.0,0.0,USD,0.0,,0.0,,1.0,KG,FREEZEDRIED NOVEL CORONAVIRUS COVID19 NUCLEIC ACID DETECTION KITFLUORESCENCE PCR METHOD,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,1321,Pakistan Trade Atlas All 2021 HS 382200.csv,"coronavirus,acid,method,nucleic,novel,detection | nucleic,detection,pcr,acid | nucleic,coronavirus,detection,acid | nucleic,detection,pcr,acid | coronavirus,acid,method,nucleic,novel,detection | coronavirus,acid,method,nucleic,novel,detection | nucleic,acid","{'detection': 1, 'coronavirus,acid,method,nucleic,novel': '1ea'} | {'detection': 1, 'nucleic,pcr,acid': '1ea'} | {'detection': 1, 'nucleic,coronavirus,acid': '1ea'} | {'detection': 1, 'nucleic,pcr,acid': '1ea'} | {'detection': 1, 'coronavirus,acid,method,nucleic,novel': '1ea'} | {'detection': 1, 'coronavirus,acid,method,nucleic,novel': '1ea'} | {'nucleic,acid': '1ea'}",,,2.0,0.0,2.0,1254 | 933 | 1025 | 1368 | 1108 | 1106 | 144,,1254 | 933 | 1025 | 1368 | 1108 | 1106 | 144
36,1327,1328,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,1520.14,0.0,USD,0.0,,0.0,,2.0,KG,ANTISARSCO2 S ELECSYS COBAS E 200 QTY 2 PCS BATCH NO 57270701 MFG DT 2.9.21 EXP DT 30.4.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1328,Pakistan Trade Atlas All 2021 HS 382200.csv,elecsys | elecsys,{'elecsys': 20} | {'elecsys': 20},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",10.0,25.0,63.333333333333336,256 | 777,893 | 911 | 914,893 | 911
37,1348,1349,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,25226.0,0.0,USD,0.0,,0.0,,100.0,KG,ARC  SARSCOVID2  IGG  100T  OUS ECLIA  KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1349,Pakistan Trade Atlas All 2021 HS 382200.csv,igg,{'igg': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1075,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
38,1364,1365,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,35.74,0.0,USD,0.0,,0.0,,1.0,KG,ANTISARSCOV2 PC ELECSYS QTY 1 PCS BATCH NO 59309201 MFG DT 4.11.21 EXP DT 28.2.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1365,Pakistan Trade Atlas All 2021 HS 382200.csv,elecsys | elecsys,{'elecsys': 20} | {'elecsys': 20},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",10.0,25.0,63.333333333333336,256 | 777,893 | 911 | 914,893 | 911
39,1420,1421,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,112.6,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARSCOVID2   CONTROL  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1421,Pakistan Trade Atlas All 2021 HS 382200.csv,control,{'control': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.25,10.5,10.5,1251,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
40,1453,1454,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,1516.2,0.0,USD,0.0,,0.0,,15.0,KG,ALNTY SARSCOV2  IGM  200T   OUSECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1454,Pakistan Trade Atlas All 2021 HS 382200.csv,igm,{'igm': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1076,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
41,1482,1483,20-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,19.24,0.0,USD,0.0,,0.0,,1.0,KG,ANTISARSCOV2 S PC ELECSYS QTY 1 PCS BATCH NO 56775901 MFG DT 4.8.21 EXP DT 31.3.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1483,Pakistan Trade Atlas All 2021 HS 382200.csv,elecsys | elecsys,{'elecsys': 20} | {'elecsys': 20},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",10.0,25.0,63.333333333333336,256 | 777,893 | 911 | 914,893 | 911
42,1535,1536,19-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,United States,8065.2,0.0,USD,0.0,,0.0,,15.0,KG,KIT COBAS LIAT SARSCOV2 QTY 15 PCS BATCH NO 10809U QTY 15 PCS BATCH NO 9.8.21 EXP DT 31.7.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1536,Pakistan Trade Atlas All 2021 HS 382200.csv,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",0.5,25.0,43.0,131 | 132 | 133,893 | 911 | 914,131 | 132 | 133
43,1593,1594,19-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD.,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,2144.3,0.0,USD,0.0,,0.0,,10.0,KG,ANTISARSCOV2 ELECSYS COBAS E 200 QTY 10 PCS BATCH NO 59778201 MFG DT 22.11.21 EXP DT 28.2.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1594,Pakistan Trade Atlas All 2021 HS 382200.csv,elecsys | elecsys,{'elecsys': 20} | {'elecsys': 20},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",10.0,25.0,63.333333333333336,256 | 777,893 | 911 | 914,893 | 911
44,1646,1647,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,667.1,0.0,USD,0.0,,0.0,,2.0,KG,ALINITY SARS COV2 IGGII QUANT 20ECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1647,Pakistan Trade Atlas All 2021 HS 382200.csv,alinity | alinity | cov2 | cov2 | cov2,{'alinity': '1ea'} | {'alinity': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,21.0,32 | 33 | 1347 | 1238 | 1372,70 | 72 | 73 | 74 | 330 | 951 | 430,32 | 33
45,1654,1655,17-12-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES (PAKISTAN) LTD.,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,274.88,0.0,USD,0.0,,0.0,,1.0,KG,ALNTY SARS COV2 IGGII QUANT COCONTROLS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,1655,Pakistan Trade Atlas All 2021 HS 382200.csv,cov2 | cov2 | cov2,{'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.5,10.5,10.5,1347 | 1238 | 1372,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
